,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2877,Stockholm,59.33258,18.06683,Robin Delselius Bageri,59.31518523614713,18.083943252060546,Bakery
2878,Stockholm,59.33258,18.06683,Valhallabageriet,59.33909945972999,18.097470750019955,Bakery
2879,Stockholm,59.33258,18.06683,Panoramic View,59.317298364172686,18.08783674588282,Scenic Lookout
2880,Stockholm,59.33258,18.06683,Reggev Hummus,59.308876,18.081884,Middle Eastern Restaurant
2881,Stockholm,59.33258,18.06683,Snö,59.3406040906986,18.04180424153805,Ice Cream Shop
2882,Stockholm,59.33258,18.06683,Scandic Continental,59.33112010299758,18.059044685546652,Hotel
2883,Stockholm,59.33258,18.06683,Akkurat,59.319809,18.06883,Pub
2884,Stockholm,59.33258,18.06683,Bageri Petrus,59.3170773658823,18.063480318859114,Bakery
2885,Stockholm,59.33258,18.06683,Löfbergs,59.336037,18.071749,Coffee Shop
2886,Stockholm,59.33258,18.06683,Barbro,59.314385,18.033198,Asian Restaurant
2887,Stockholm,59.33258,18.06683,Stockholms Glasshus,59.339311,18.033001,Ice Cream Shop
2888,Stockholm,59.33258,18.06683,Mahalo,59.317713,18.054434,Vegetarian / Vegan Restaurant
2889,Stockholm,59.33258,18.06683,Fosch Artisan Pâtisserie,59.3444866,18.08364400000005,Bakery
2890,Stockholm,59.33258,18.06683,Brasserie Godot,59.33772803306806,18.07745580016315,French Restaurant
2891,Stockholm,59.33258,18.06683,Cafe Mariaberget,59.320225,18.062357,Café
2892,Stockholm,59.33258,18.06683,Mariatorget,59.31823063170416,18.062891823226227,Plaza
2893,Stockholm,59.33258,18.06683,Best Western Nofo Hotel,59.315679405668774,18.078735495786532,Hotel
2894,Stockholm,59.33258,18.06683,Oxsvansen,59.33467547005233,18.06602669156467,Pub
2895,Stockholm,59.33258,18.06683,Portal,59.33896045148193,18.039164543151855,Modern European Restaurant
2896,Stockholm,59.33258,18.06683,Sempre,59.33495098934464,18.072088151526884,Coffee Shop
2897,Stockholm,59.33258,18.06683,Rosendals Trädgård,59.32738911796866,18.115297415108436,Garden
2898,Stockholm,59.33258,18.06683,Pom & Flora,59.31386675541034,18.086725505140397,Café
2899,Stockholm,59.33258,18.06683,Nybroe Smørrebrød,59.335886,18.077792,Scandinavian Restaurant
2900,Stockholm,59.33258,18.06683,Checa,59.30897,18.082054,Seafood Restaurant
2901,Stockholm,59.33258,18.06683,Östermalms Saluhall,59.33626,18.07724,Gourmet Shop
2902,Stockholm,59.33258,18.06683,Itamae Izakaya,59.340115,18.0392,Sushi Restaurant
2903,Stockholm,59.33258,18.06683,Mahalo,59.34548480191614,18.060988640825645,Vegetarian / Vegan Restaurant
2904,Stockholm,59.33258,18.06683,Greasy Spoon,59.34420366792016,18.05286272689607,Breakfast Spot
2905,Stockholm,59.33258,18.06683,Nobis Hotel,59.333389270093605,18.07412846005809,Hotel
2906,Stockholm,59.33258,18.06683,B.A.R. Blasieholmens Akvarium o Restaurang,59.330099,18.076707,Seafood Restaurant
2907,Stockholm,59.33258,18.06683,Hagaparken,59.360510780804866,18.036684791273604,Park
2908,Stockholm,59.33258,18.06683,Prinsen,59.334399,18.073288,Scandinavian Restaurant
2909,Stockholm,59.33258,18.06683,Hötorgshallen,59.334496037778216,18.062354560230855,Farmers Market
2910,Stockholm,59.33258,18.06683,Greasy Spoon,59.31592824383912,18.0818341417978,Breakfast Spot
2911,Stockholm,59.33258,18.06683,Indian Street Food &Co,59.3459364,18.040330400000016,Indian Restaurant
2912,Stockholm,59.33258,18.06683,Hotel Frantz,59.319439,18.071592,Hotel
2913,Stockholm,59.33258,18.06683,Grand Hôtel Stockholm,59.32936396617763,18.075391798800283,Hotel
2914,Stockholm,59.33258,18.06683,Soldaten Švejk,59.31441959002985,18.07637695608228,Czech Restaurant
2915,Stockholm,59.33258,18.06683,Stadshusparken,59.326890922701764,18.054609762838343,Park
2916,Stockholm,59.33258,18.06683,Kajsas i Parken,59.31126107903301,18.091043549952467,Café
2917,Stockholm,59.33258,18.06683,STHLM Brunch Club,59.339068458412626,18.048376658268605,Breakfast Spot
2918,Stockholm,59.33258,18.06683,Gast,59.33981823199378,18.05663347247394,Café
2919,Stockholm,59.33258,18.06683,Hornsbergs Strand,59.339149,18.004111,Harbor / Marina
2920,Stockholm,59.33258,18.06683,Borgs Bageri & Systrarna Andersson Kafé,59.34245454567404,18.0363752383698,Café
2921,Stockholm,59.33258,18.06683,Anders Franzéns park,59.31147288824373,18.104834477868874,Park
2922,Stockholm,59.33258,18.06683,Kaffeverket,59.341349,18.038021,Coffee Shop
2923,Stockholm,59.33258,18.06683,Cykelcafé Le Mond,59.314578,18.079823,Coffee Shop
2924,Stockholm,59.33258,18.06683,Ölstugan 1892 Tullen Hornstull,59.31522645836952,18.03499897515224,Beer Bar
2925,Stockholm,59.33258,18.06683,S:t Paul Bageri,59.31781570898579,18.06428339887936,Bakery
2926,Stockholm,59.33258,18.06683,Kommendören,59.33915878835433,18.077295132440756,Modern European Restaurant
2927,Stockholm,59.33258,18.06683,Skansen,59.32531303056307,18.101221769412142,Museum
2928,Stockholm,59.33258,18.06683,Hotel Rival,59.31816651071166,18.063310963002028,Hotel
2929,Stockholm,59.33258,18.06683,Mosebacketerrassen,59.31848986030068,18.07512943617409,Beer Garden
2930,Stockholm,59.33258,18.06683,Kungliga Djurgården,59.32666595408762,18.125123977661133,Park
2931,Stockholm,59.33258,18.06683,Sandhäxan,59.341557,18.039371,Sandwich Place
2932,Stockholm,59.33258,18.06683,Punk Royale,59.31559250347096,18.087656682596528,Scandinavian Restaurant
2933,Stockholm,59.33258,18.06683,Ardbeg Embassy,59.32317024450012,18.071903771657055,Scandinavian Restaurant
2934,Stockholm,59.33258,18.06683,Fjällgatan,59.31731979839824,18.08614685357367,Road
2935,Stockholm,59.33258,18.06683,Flippin' Burgers,59.340573476298694,18.05090825381406,Burger Joint
2936,Stockholm,59.33258,18.06683,Boulebar Tanto,59.31091657308634,18.04195217645187,Beer Garden
2937,Stockholm,59.33258,18.06683,Folii,59.31409866418408,18.090154179727616,Wine Bar
2938,Stockholm,59.33258,18.06683,Strandpromenaden,59.32757161428216,18.03328847385372,Trail
2939,Stockholm,59.33258,18.06683,Brunos korvbar,59.316776,18.05547,Hot Dog Joint
2940,Stockholm,59.33258,18.06683,Fabrique stenugnsbageri,59.342634798314265,18.04921249004481,Bakery
2941,Stockholm,59.33258,18.06683,Il Caffè,59.32984114116123,18.04312936101536,Coffee Shop
2942,Stockholm,59.33258,18.06683,Scandwich,59.30254669526945,18.00883412361145,Sandwich Place
2943,Stockholm,59.33258,18.06683,Victoria,59.312845,18.074287,Movie Theater
2944,Stockholm,59.33258,18.06683,Ulla Winbladh,59.32820167558081,18.099791898726306,Scandinavian Restaurant
2945,Stockholm,59.33258,18.06683,Vintervikens Trädgårdskafé,59.311146,17.999018,Café
2946,Stockholm,59.33258,18.06683,Shanti Gossip,59.312659,18.08151,Indian Restaurant
2947,Stockholm,59.33258,18.06683,Chelas,59.31772588737258,18.031359314918518,Mexican Restaurant
2948,Stockholm,59.33258,18.06683,Drop Coffee,59.31691037096143,18.06300390731442,Café
2949,Stockholm,59.33258,18.06683,Millesgården,59.35880336135522,18.122625703810087,Art Museum
2950,Stockholm,59.33258,18.06683,Fjällgatans Kaffestuga,59.317356356510864,18.087287324805455,Café
2951,Stockholm,59.33258,18.06683,Gamla Orangeriet,59.369838123390856,18.04609879308665,Café
2952,Stockholm,59.33258,18.06683,BrewDog Södermalm,59.30906518438343,18.083137139375275,Beer Bar
2953,Stockholm,59.33258,18.06683,Pet Sounds Records,59.31208398486021,18.078155101051863,Record Shop
2954,Stockholm,59.33258,18.06683,Sébastien på söder,59.314652,18.070768,Bakery
2955,Stockholm,59.33258,18.06683,Webhallen,59.334785,18.033085,Electronics Store
2956,Stockholm,59.33258,18.06683,Enskedeparkens bageri,59.288972137410205,18.063301053734108,Bakery
2957,Stockholm,59.33258,18.06683,Vinterviken,59.311366,17.988386,Other Great Outdoors
2958,Stockholm,59.33258,18.06683,Bullar & Bröd,59.339164811610644,18.004958069875638,Bakery
2959,Stockholm,59.33258,18.06683,Esuki Sushi,59.36518419332231,17.993849878480223,Sushi Restaurant
2960,Stockholm,59.33258,18.06683,Espressobaren Sorelle,59.331388419877115,18.027673842751426,Coffee Shop
2961,Stockholm,59.33258,18.06683,Skånegläntan,59.31121085685557,18.069952846546997,Playground
2962,Stockholm,59.33258,18.06683,Bonne Femme,59.294291037676665,18.109585550164965,Bakery
2963,Stockholm,59.33258,18.06683,Klättercentret,59.29905112707134,17.99144097933332,Climbing Gym
2964,Stockholm,59.33258,18.06683,Elite Hotel Marina Tower,59.31470303947478,18.10939788353514,Hotel
2965,Stockholm,59.33258,18.06683,Fabelbar,59.305644,18.000773,Bistro
2966,Stockholm,59.33258,18.06683,Carotte Catering,59.34097717360404,18.113916121742744,Deli / Bodega
2967,Stockholm,59.33258,18.06683,Lux Dag för Dag,59.322993,18.007087,Scandinavian Restaurant
2968,Stockholm,59.33258,18.06683,Bryggartäppan,59.310367090536815,18.08001214540118,Playground
2969,Stockholm,59.33258,18.06683,Teatern,59.30841787852913,18.074962580724577,Food Court
2970,Stockholm,59.33258,18.06683,Aspuddsparken,59.30786380138638,17.994862513287824,Park
2971,Stockholm,59.33258,18.06683,Nackareservatet,59.288262477543654,18.12200789174107,Nature Preserve
2972,Stockholm,59.33258,18.06683,A.B.Café,59.29957421458804,17.998732087104088,Café
2973,Stockholm,59.33258,18.06683,Docklands,59.31595701338465,18.124186797938346,Restaurant
2974,Stockholm,59.33258,18.06683,Babajan,59.308492,18.089663,Restaurant
2975,Stockholm,59.33258,18.06683,Lundbergs Konditori,59.31597129999999,18.010374800000022,Bakery
2976,Stockholm,59.33258,18.06683,Tezukuri Sushi,59.30548,18.091605,Sushi Restaurant
2977,Stockholm,59.33258,18.06683,Årstaviken,59.30537934448051,18.06349754333496,Lake
2978,Stockholm,59.33258,18.06683,Filmstaden Scandinavia,59.37105393533644,18.003447202745786,Multiplex
2979,Stockholm,59.33258,18.06683,Lö Bröd & Patisserie,59.36490275861082,18.129652570906966,Bakery
2980,Stockholm,59.33258,18.06683,Gelato Scarfó,59.32396860922644,17.956710096311074,Ice Cream Shop
2981,Stockholm,59.33258,18.06683,Hotel J,59.31849090359818,18.165044121547908,Hotel
2982,Stockholm,59.33258,18.06683,Djurgårdsbrunn,59.32990456401749,18.132221187037036,Park
2983,Stockholm,59.33258,18.06683,Brygghusets café,59.310227101674506,18.128654543313004,Café
2984,Stockholm,59.33258,18.06683,Djurgårdsbrunnskanalen,59.32793282890292,18.138887314420764,Canal
2985,Stockholm,59.33258,18.06683,Skogskyrkogården,59.27812939206221,18.098173742326402,Cemetery
2986,Stockholm,59.33258,18.06683,Restaurang S,59.35651487876122,17.97682027474168,Scandinavian Restaurant
2987,Stockholm,59.33258,18.06683,Mulle Meckparken,59.38169243147867,17.990284209885637,Playground
2988,Stockholm,59.33258,18.06683,450 Gradi,59.34293180478113,18.156527280807495,Pizza Place
2989,Stockholm,59.33258,18.06683,Thielska Galleriet,59.32230325377549,18.14864065802079,Art Museum
2990,Stockholm,59.33258,18.06683,Gamla Enskede Matbod,59.28503292744222,18.087573051452637,Scandinavian Restaurant
2991,Stockholm,59.33258,18.06683,Enskede Värdshus,59.28843926740941,18.061140660318596,Restaurant
2992,Stockholm,59.33258,18.06683,Funky Chicken Food Truck,59.31538788934707,18.160492549081006,Food Truck
2993,Stockholm,59.33258,18.06683,Brioche,59.33271201816168,17.98174750441346,Café
2994,Stockholm,59.33258,18.06683,Hellasgården,59.28979754724176,18.16017738478891,Recreation Center
2995,Stockholm,59.33258,18.06683,Nyckelviken,59.32302291167995,18.189183386538733,Park
2996,Stockholm,59.33258,18.06683,Chili Masala,59.362444056182305,18.010868179651162,Indian Restaurant
2997,Stockholm,59.33258,18.06683,Marabouparken,59.36437120677294,17.95697047522886,Park
2998,Stockholm,59.33258,18.06683,Delibrukets Flatbread,59.364963572852645,17.968791884887032,Pizza Place
2999,Stockholm,59.33258,18.06683,Klipporna i Vinterviken,59.309657780168344,17.98276810990722,Bathing Area
3000,Stockholm,59.33258,18.06683,Solviksbadet,59.31503423649834,17.96638906222845,Beach
3001,Stockholm,59.33258,18.06683,Webhallen,59.288393,17.962007,Electronics Store
3002,Stockholm,59.33258,18.06683,Tomatis,59.28436162805853,18.089316487312317,Pizza Place
3003,Stockholm,59.33258,18.06683,Erssons,59.28588392926963,17.964259344357913,Scandinavian Restaurant
3004,Stockholm,59.33258,18.06683,Långbro Värdshus,59.2828084,17.9709976,Scandinavian Restaurant
3005,Stockholm,59.33258,18.06683,Konditori Lyran,59.30126639038706,17.93616616115986,Café
3006,Stockholm,59.33258,18.06683,Aloë,59.28449119786265,17.985268067376342,Scandinavian Restaurant
3007,Stockholm,59.33258,18.06683,Mama Bear,59.38391698602201,17.94569492340088,Breakfast Spot
3008,Stockholm,59.33258,18.06683,Bistro Bromma,59.3540280179668,17.915260572343485,Bistro
3009,Stockholm,59.33258,18.06683,Långängens Gård,59.357148973717315,18.193649562369895,Café
3010,Stockholm,59.33258,18.06683,Drottningholms slottsträdgård,59.32253893002005,17.88404480330339,Garden
3011,Stockholm,59.33258,18.06683,Ursvik Motionsspår,59.38184643239226,17.969722325778285,Trail
3012,Stockholm,59.33258,18.06683,Konditorn & Bagarn,59.25621135655666,18.0812151760745,Bakery
3013,Stockholm,59.33258,18.06683,Zetas trädgård och café,59.276026690794986,17.92517936399004,Garden Center
3014,Stockholm,59.33258,18.06683,Drottningholms Slott,59.321882008107295,17.886815071105957,Palace
3015,Stockholm,59.33258,18.06683,Yasuragi Hasseludden,59.34572375611508,18.24057460802855,Spa
3016,Stockholm,59.33258,18.06683,The Old Smokehouse,59.299817,18.258001,American Restaurant
3017,Stockholm,59.33258,18.06683,Klättercentret Akalla,59.420448277377105,17.915346915515638,Climbing Gym
3018,Stockholm,59.33258,18.06683,Viggbyholms Stationskafé,59.449062004974316,18.104021137448605,Café
3019,Stockholm,59.33258,18.06683,Artipelag,59.306431350461324,18.34686757472573,Art Gallery
3020,Stockholm,59.33258,18.06683,Matvärlden,59.410197803630865,17.84263227265381,Supermarket
3021,Stockholm,59.33258,18.06683,Vaxholms Hembygdsgårds Café,59.40580225511438,18.351331944673177,Café
3022,Stockholm,59.33258,18.06683,Iittala Outlet,59.32355854357331,18.382535120585715,Outlet Store
3023,Stockholm,59.33258,18.06683,Hågelbyparken,59.22089787973441,17.830676298217817,Park
3024,Stockholm,59.33258,18.06683,Webhallen,59.493843,17.924769,Electronics Store
3025,Stockholm,59.33258,18.06683,Görvälns Slott,59.43485091754293,17.78721494684488,Hotel
3026,Naples,40.84016,14.25222,Tunnel Borbonico,40.83559097992428,14.246238132737886,History Museum
3027,Naples,40.84016,14.25222,Pedamentina a San Martino,40.845669247906315,14.243528331935302,Trail
3028,Naples,40.84016,14.25222,Il Gelato Mennella,40.843627960558564,14.249008720159381,Ice Cream Shop
3029,Naples,40.84016,14.25222,Lungomare di Napoli,40.8322552736469,14.232444763183594,Waterfront
3030,Naples,40.84016,14.25222,Belvedere Di San Martino,40.84416102480423,14.240650805666867,Scenic Lookout
3031,Naples,40.84016,14.25222,OAK Wine and Craft Beer,40.846974,14.25038,Bar
3032,Naples,40.84016,14.25222,Scaturchio,40.84845918375657,14.25484229822716,Dessert Shop
3033,Naples,40.84016,14.25222,Pasticceria Attanasio,40.853188,14.269028,Bakery
3034,Naples,40.84016,14.25222,Scaturchio,40.8471,14.246186,Dessert Shop
3035,Naples,40.84016,14.25222,Largo San Martino,40.84418561197795,14.240578534302184,Plaza
3036,Naples,40.84016,14.25222,Via Francesco Caracciolo,40.831665,14.24039,Road
3037,Naples,40.84016,14.25222,La locanda del cerriglio,40.844018,14.254099,Mediterranean Restaurant
3038,Naples,40.84016,14.25222,Castel dell'Ovo,40.82951133633764,14.2479942354698,Castle
3039,Naples,40.84016,14.25222,Osteria da Antonio,40.839877,14.253767,Italian Restaurant
3040,Naples,40.84016,14.25222,Basilica di San Lorenzo Maggiore,40.8508801466157,14.257398994211659,Church
3041,Naples,40.84016,14.25222,Enoteca Belledonne,40.83517892694082,14.239378612927384,Wine Bar
3042,Naples,40.84016,14.25222,Complesso Santa Chiara,40.84601971051118,14.253205892266902,Historic Site
3043,Naples,40.84016,14.25222,Trattoria Totó Eduardo e Pasta e Fagioli,40.8483137360325,14.241328640111314,Trattoria/Osteria
3044,Naples,40.84016,14.25222,Pescheria Azzurra,40.84670773585842,14.247122941328843,Fish Market
3045,Naples,40.84016,14.25222,Albergo Palazzo Decumani Hotel Naples,40.848943726863155,14.259058982044012,Hotel
3046,Naples,40.84016,14.25222,Orto Botanico,40.86066123360535,14.26325798034668,Garden
3047,Naples,40.84016,14.25222,Pizzeria E Trattoria La Taverna Di Toto’,40.859442,14.250275,Pizza Place
3048,Naples,40.84016,14.25222,Casa Infante,40.83864633558455,14.248482015473513,Ice Cream Shop
3049,Naples,40.84016,14.25222,Il mantegno,40.84856232647224,14.255835471465149,Wine Bar
3050,Naples,40.84016,14.25222,Caffè Salvo,40.84453185235271,14.230490610967331,Café
3051,Naples,40.84016,14.25222,Pizzeria Sorbillo,40.850345430971984,14.255328073770821,Pizza Place
3052,Naples,40.84016,14.25222,MADRE (Museo d'Arte contemporanea DonnaREgina),40.85523563620373,14.258523465817264,Art Museum
3053,Naples,40.84016,14.25222,pastamore & chiatamone,40.83046339711453,14.246529367741049,Italian Restaurant
3054,Naples,40.84016,14.25222,L'Antiquario,40.83301851906714,14.24227186505373,Speakeasy
3055,Naples,40.84016,14.25222,Ventimetriquadri,40.845563,14.231571,Coffee Shop
3056,Naples,40.84016,14.25222,Isolotto di Megaride (Borgo Marinari),40.828287826677105,14.248414394084005,Island
3057,Naples,40.84016,14.25222,Tunnel Borbonico,40.83271978574225,14.243243276757115,Historic Site
3058,Naples,40.84016,14.25222,Alastor,40.84499832757513,14.257148861151583,Comic Shop
3059,Naples,40.84016,14.25222,Piazza dei Martiri,40.83433333027273,14.241931628063568,Plaza
3060,Naples,40.84016,14.25222,Cappella Sansevero,40.849194128960946,14.254860269558002,Art Museum
3061,Naples,40.84016,14.25222,Antichi Sapori Partenopei,40.83586114783705,14.243236308738654,Diner
3062,Naples,40.84016,14.25222,Museo di Capodimonte,40.86654101895334,14.250577662594518,Museum
3063,Naples,40.84016,14.25222,Certosa di San Martino,40.84417488599077,14.24067362545423,Church
3064,Naples,40.84016,14.25222,Hotel Piazza Bellini,40.850463483903475,14.251416073289729,Hotel
3065,Naples,40.84016,14.25222,Ristorante Al 53,40.84866771544055,14.250225632431464,Italian Restaurant
3066,Naples,40.84016,14.25222,Gelatosità,40.84770359835016,14.231214603179119,Ice Cream Shop
3067,Naples,40.84016,14.25222,Starita,40.85600867383441,14.246328899549527,Pizza Place
3068,Naples,40.84016,14.25222,Piazza del Gesù Nuovo,40.84705303332752,14.251842483923676,Plaza
3069,Naples,40.84016,14.25222,Belvedere Sant'Antonio a Posillipo,40.82813337565298,14.218213543095821,Scenic Lookout
3070,Naples,40.84016,14.25222,Piazza del Plebiscito,40.836498555021066,14.248936755153979,Plaza
3071,Naples,40.84016,14.25222,Da Concettina ai Tre Santi,40.85750949827373,14.25223427197872,Pizza Place
3072,Naples,40.84016,14.25222,Ristorante da Dora,40.83445306566657,14.230149984240231,Italian Restaurant
3073,Naples,40.84016,14.25222,Tandem,40.84831316197223,14.256405083780859,Italian Restaurant
3074,Naples,40.84016,14.25222,Castel Sant'Elmo,40.844407775352025,14.239091703811091,Castle
3075,Naples,40.84016,14.25222,Vecchia America,40.85007567398377,14.227471148114098,Sandwich Place
3076,Naples,40.84016,14.25222,L'Antica Pizzeria da Michele,40.849704007798415,14.263522256922638,Pizza Place
3077,Naples,40.84016,14.25222,Di Matteo,40.851274012449394,14.258028756235344,Pizza Place
3078,Naples,40.84016,14.25222,Ristorante Palazzo Petrucci,40.821117,14.214374,Restaurant
3079,Naples,40.84016,14.25222,Birra & bollicine,40.82404346468028,14.202001736655237,Pub
